GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Weekly Working Hours,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Measure,Value
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Premises,22300
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Employee,117400
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Car and Travel,500
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Interest,2500
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Other,50800
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Net Capital Allowances,1900
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,%Zero Office and General Business,0
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,%Zero Premises,0
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,%Zero Employee,0
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Car and Travel,28.2
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Interest,40.8
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Other,1.4
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Net Capital Allowances,2.8
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Estimated Population,100
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,363400
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Tot Expenses,233300
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,130000
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,EER,64.2
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,2624
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Median Income Before Tax,132100
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Total Expenses,233300
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Office and General Business,16200
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Premises,20500
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Employee,125000
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Car and Travel,600
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Interest,2500
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Other,66800
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Net Capital Allowances,1800
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Office and General Business,0
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Premises,0
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Employee,0
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Car and Travel,33.3
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Interest,50.7
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Other,0
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Net Capital Allowances,4.3
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Estimated Population,100
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,406200
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Tot Expenses,263100
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,143200
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,EER,64.8
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,2951
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Median Income Before Tax,136800
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Total Expenses,263100
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Office and General Business,20000
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Premises,29700
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Employee,137400
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Car and Travel,1100
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Interest,1300
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Other,71800
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Net Capital Allowances,1800
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Office and General Business,0
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Premises,0
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Employee,0
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Car and Travel,11.1
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Interest,38.9
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Other,0
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Net Capital Allowances,0
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,315700
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Tot Expenses,203700
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,112100
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,EER,64.5
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,4931
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Median Income Before Tax,109200
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Total Expenses,203700
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Office and General Business,12000
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Premises,19100
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Employee,112100
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Interest,2500
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Other,56200
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Net Capital Allowances,1100
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Office and General Business,0
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Premises,0
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Employee,0
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,%Zero Car and Travel,31.1
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,%Zero Interest,40.3
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,%Zero Other,0.8
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,%Zero Net Capital Allowances,3.4
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Sample Count,100
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Estimated Population,150
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Tot Gross Earnings,382200
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Tot Expenses,241600
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Tot Income Before Tax,140600
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,EER,63.2
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Income Before Tax Standard Error,2161
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Median Income Before Tax,141800
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Total Expenses,241600
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Office and General Business,15500
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Premises,24200
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Employee,131000
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Interest,2200
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Other,66400
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Net Capital Allowances,1700
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,%Zero Office and General Business,0
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,%Zero Premises,0
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,%Zero Employee,0
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Tot Gross Earnings,364500
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Tot Expenses,234600
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Tot Income Before Tax,129800
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,EER,64.4
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Income Before Tax Standard Error,2574
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Median Income Before Tax,132600
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Total Expenses,234600
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Office and General Business,14300
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Premises,24000
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Employee,131400
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Car and Travel,500
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Interest,3300
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Other,58900
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Net Capital Allowances,2200
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,374200
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Tot Expenses,234600
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,139600
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,EER,62.7
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,5279
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Median Income Before Tax,140100
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Total Expenses,234600
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Office and General Business,13900
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Premises,20300
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Employee,125600
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Interest,2900
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Other,69700
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Net Capital Allowances,1600
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,415600
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Tot Expenses,261700
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,153900
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,EER,63
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,3296
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Median Income Before Tax,151400
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Total Expenses,261700
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Office and General Business,18200
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Premises,29200
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Employee,140700
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Car and Travel,800
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Interest,1000
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Other,70200
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Net Capital Allowances,1700
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,319200
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Tot Expenses,200900
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,118300
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,EER,62.9
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,5985
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Median Income Before Tax,131800
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Total Expenses,200900
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Office and General Business,12100
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Premises,15600
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Employee,108300
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Car and Travel,800
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Interest,2600
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Other,60300
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Net Capital Allowances,1200
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,%Zero Car and Travel,31.8
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,%Zero Interest,50
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,%Zero Other,0
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,%Zero Net Capital Allowances,2.3
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Sample Count,100
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Estimated Population,100
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Tot Gross Earnings,343400
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Tot Expenses,226600
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Tot Income Before Tax,116800
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,EER,66
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Income Before Tax Standard Error,1950
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Median Income Before Tax,108500
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Total Expenses,226600
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Office and General Business,18500
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Premises,23400
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Employee,119800
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Car and Travel,800
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Interest,2000
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Other,60300
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Net Capital Allowances,1800
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,%Zero Office and General Business,0
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,%Zero Premises,0
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,%Zero Employee,0
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Tot Gross Earnings,288900
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Tot Expenses,180500
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Tot Income Before Tax,108300
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,EER,62.5
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Income Before Tax Standard Error,3774
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Median Income Before Tax,100900
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Total Expenses,180500
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Office and General Business,15500
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Premises,20300
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Employee,100300
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Car and Travel,600
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Interest,1400
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Other,40900
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Net Capital Allowances,1500
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,355400
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Tot Expenses,232400
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,123000
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,EER,65.4
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,2254
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Median Income Before Tax,125400
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Total Expenses,232400
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Office and General Business,17900
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Premises,20600
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Employee,124500
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Car and Travel,500
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Interest,2300
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Other,64700
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Net Capital Allowances,1900
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,384800
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Tot Expenses,266200
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,118600
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,EER,69.2
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,5289
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Median Income Before Tax,106300
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Total Expenses,266200
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Office and General Business,24100
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Premises,30700
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Employee,129900
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Car and Travel,1900
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Interest,2100
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Other,75500
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Net Capital Allowances,2100
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Car and Travel,28.5
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Interest,59.7
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Other,0.2
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Net Capital Allowances,8.1
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Sample Count,600
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Estimated Population,1150
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,306300
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Tot Expenses,185700
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,120600
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,EER,60.6
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,1285
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Median Income Before Tax,116800
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Total Expenses,185700
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Office and General Business,12300
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Premises,25200
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Employee,124600
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Interest,1300
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Other,19900
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Net Capital Allowances,1700
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Office and General Business,2.9
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Premises,3.1
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Employee,4
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Car and Travel,27.6
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Interest,58.6
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Other,0
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Net Capital Allowances,27.6
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Sample Count,50
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Estimated Population,100
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Gross Earnings,284000
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Expenses,160900
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Income Before Tax,123100
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,EER,56.6
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Income Before Tax Standard Error,4946
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Median Income Before Tax,116400
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Total Expenses,160900
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Office and General Business,14800
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Premises,17200
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Employee,95600
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Car and Travel,1600
