GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Weekly Working Hours,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Type,Value
Contractor,GPMS,England,Non-dispensing,All,All,All,All,All,All,,,,,Estimated Population,16550
Contractor,GPMS,England,Non-dispensing,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,372
Contractor,GPMS,England,Non-dispensing,All,All,All,All,All,All,,,,,Median Income Before Tax,110200
Contractor,GPMS,England,Non-dispensing,All,All,All,All,All,All,,,,,Sample Count,9200
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Car and Travel,18.3
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Employee,3.3
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Interest,64.8
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Net Capital Allowances,15.2
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Office and General Business,1.9
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Other,1.6
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Premises,2.1
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Car and Travel,1900
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Employee,128100
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Interest,1200
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Net Capital Allowances,2100
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Office and General Business,20800
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Other,25100
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Premises,33300
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Expenses,212500
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Gross Earnings,316700
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Income Before Tax,104200
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Average Total Expenses,212500
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,EER,67.1
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Estimated Population,2000
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Income Before Tax Standard Error,1111
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Median Income Before Tax,97800
Contractor,GPMS,England,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Sample Count,1100
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,%Zero Car and Travel,3.6
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,%Zero Employee,1.4
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,%Zero Interest,54
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,%Zero Net Capital Allowances,2.7
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,%Zero Office and General Business,0.5
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,%Zero Other,0.5
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,%Zero Premises,1
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Average Car and Travel,1400
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Average Employee,150100
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Average Interest,1700
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Average Net Capital Allowances,1600
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Average Office and General Business,22800
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Average Other,26900
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Average Premises,34200
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Average Tot Expenses,238800
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Average Tot Gross Earnings,354500
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Average Tot Income Before Tax,115800
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Average Total Expenses,238800
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,EER,67.4
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Estimated Population,1450
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Income Before Tax Standard Error,1137
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Median Income Before Tax,110300
Contractor,GPMS,England,Non-dispensing,All,All,All,East of England,All,All,,,,,Sample Count,800
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,%Zero Car and Travel,8.5
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,%Zero Employee,2.1
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,%Zero Interest,60.3
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,%Zero Net Capital Allowances,7.5
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,%Zero Office and General Business,1
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,%Zero Other,0.9
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,%Zero Premises,1.5
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Average Car and Travel,1700
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Average Employee,177200
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Average Interest,2000
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Average Net Capital Allowances,2100
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Average Office and General Business,26200
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Average Other,28400
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Average Premises,47000
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Average Tot Expenses,284600
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Average Tot Gross Earnings,414300
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Average Tot Income Before Tax,129700
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Average Total Expenses,284600
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,EER,68.7
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Estimated Population,2950
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Income Before Tax Standard Error,1113
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Median Income Before Tax,119300
Contractor,GPMS,England,Non-dispensing,All,All,All,London,All,All,,,,,Sample Count,1650
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,%Zero Car and Travel,9.8
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,%Zero Employee,1.1
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,%Zero Interest,47.8
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,%Zero Net Capital Allowances,4.4
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,%Zero Office and General Business,0.6
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,%Zero Other,0.5
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,%Zero Premises,0.7
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Average Car and Travel,1100
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Average Employee,151200
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Average Interest,2300
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Average Net Capital Allowances,1700
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Average Office and General Business,21500
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Average Other,23700
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Average Premises,35500
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Average Tot Expenses,237100
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Average Tot Gross Earnings,354400
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Average Tot Income Before Tax,117300
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Average Total Expenses,237100
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,EER,66.9
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Estimated Population,3450
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Income Before Tax Standard Error,786
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Median Income Before Tax,111500
Contractor,GPMS,England,Non-dispensing,All,All,All,Midlands,All,All,,,,,Sample Count,1900
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Car and Travel,26.8
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Employee,0.7
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Interest,53.5
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Net Capital Allowances,5.8
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Office and General Business,0.3
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Other,0.3
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,%Zero Premises,0.4
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Average Car and Travel,900
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Average Employee,166100
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Average Interest,1700
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Average Net Capital Allowances,1600
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Average Office and General Business,20700
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Average Other,20100
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Average Premises,43600
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Average Tot Expenses,254700
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Average Tot Gross Earnings,366800
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Average Tot Income Before Tax,112100
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Average Total Expenses,254700
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,EER,69.4
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Estimated Population,2550
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Income Before Tax Standard Error,831
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Median Income Before Tax,106100
Contractor,GPMS,England,Non-dispensing,All,All,All,North East and Yorkshire,All,All,,,,,Sample Count,1400
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,%Zero Car and Travel,34.4
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,%Zero Employee,2
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,%Zero Interest,52.7
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,%Zero Net Capital Allowances,6
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,%Zero Office and General Business,1
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,%Zero Other,0.5
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,%Zero Premises,1.6
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Average Car and Travel,900
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Average Employee,149400
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Average Interest,1200
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Average Net Capital Allowances,1500
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Average Office and General Business,21200
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Average Other,19700
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Average Premises,31600
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Average Tot Expenses,225500
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Average Tot Gross Earnings,341800
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Average Tot Income Before Tax,116200
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Average Total Expenses,225500
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,EER,66
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Estimated Population,2350
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Income Before Tax Standard Error,977
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Median Income Before Tax,111800
Contractor,GPMS,England,Non-dispensing,All,All,All,North West,All,All,,,,,Sample Count,1300
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,%Zero Car and Travel,6.8
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,%Zero Employee,1.4
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,%Zero Interest,40.9
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,%Zero Net Capital Allowances,3.2
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,%Zero Office and General Business,0.7
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,%Zero Other,0.2
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,%Zero Premises,0.7
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Average Car and Travel,1000
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Average Employee,160400
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Average Interest,2800
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Average Net Capital Allowances,1800
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Average Office and General Business,22300
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Average Other,30100
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Average Premises,34200
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Average Tot Expenses,252600
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Average Tot Gross Earnings,365700
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Average Tot Income Before Tax,113100
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Average Total Expenses,252600
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,EER,69.1
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Estimated Population,2500
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Income Before Tax Standard Error,905
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Median Income Before Tax,108800
Contractor,GPMS,England,Non-dispensing,All,All,All,South East of England,All,All,,,,,Sample Count,1400
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,%Zero Car and Travel,2.7
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,%Zero Employee,1.1
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,%Zero Interest,21.1
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,%Zero Net Capital Allowances,1.9
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,%Zero Office and General Business,0.5
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,%Zero Other,0.3
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,%Zero Premises,0.7
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Average Car and Travel,700
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Average Employee,152300
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Average Interest,7000
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Average Net Capital Allowances,2200
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Average Office and General Business,20900
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Average Other,16100
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Average Premises,26700
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Average Tot Expenses,226000
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Average Tot Gross Earnings,325000
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Average Tot Income Before Tax,99000
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Average Total Expenses,226000
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,EER,69.5
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Estimated Population,1350
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Income Before Tax Standard Error,920
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Median Income Before Tax,97500
Contractor,GPMS,England,Non-dispensing,All,All,All,South West of England,All,All,,,,,Sample Count,750
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,%Zero Car and Travel,10.6
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,%Zero Employee,0.9
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,%Zero Interest,37.3
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,%Zero Net Capital Allowances,4.1
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,%Zero Office and General Business,0.9
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,%Zero Other,0.2
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,%Zero Premises,0.8
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Average Car and Travel,1000
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Average Employee,152600
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Average Interest,3700
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Average Net Capital Allowances,2000
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Average Office and General Business,22000
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Average Other,23800
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Average Premises,34300
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Average Tot Expenses,239400
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Average Tot Gross Earnings,351900
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Average Tot Income Before Tax,112600
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Average Total Expenses,239400
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,EER,68
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Estimated Population,1200
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Income Before Tax Standard Error,1139
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Median Income Before Tax,108400
Contractor,GPMS,England,Non-dispensing,All,All,Rural,All,All,All,,,,,Sample Count,650
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,%Zero Car and Travel,14.3
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,%Zero Employee,1.5
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,%Zero Interest,49.8
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,%Zero Net Capital Allowances,4.9
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,%Zero Office and General Business,0.7
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,%Zero Other,0.5
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,%Zero Premises,1
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Average Car and Travel,1100
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Average Employee,159800
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Average Interest,2300
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Average Net Capital Allowances,1800
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Average Office and General Business,22400
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Average Other,24100
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Average Premises,37400
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Average Tot Expenses,249000
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Average Tot Gross Earnings,365500
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Average Tot Income Before Tax,116600
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Average Total Expenses,249000
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,EER,68.1
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Estimated Population,15400
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Income Before Tax Standard Error,391
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Median Income Before Tax,110400
Contractor,GPMS,England,Non-dispensing,All,All,Urban,All,All,All,,,,,Sample Count,8550
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Car and Travel,800
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Employee,131500
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Interest,1900
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Net Capital Allowances,1400
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Office and General Business,17600
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Other,17900
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Premises,31600
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Tot Expenses,202500
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Tot Gross Earnings,295000
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Tot Income Before Tax,92500
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Average Total Expenses,202500
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,EER,68.7
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Estimated Population,1350
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Income Before Tax Standard Error,811
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Median Income Before Tax,91800
Contractor,GPMS,England,Non-dispensing,Female,<40,All,All,All,All,,,,,Sample Count,750
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Car and Travel,900
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Employee,148800
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Interest,2500
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Net Capital Allowances,1500
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Office and General Business,20700
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Other,21000
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Premises,35200
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Tot Expenses,230600
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,332900
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,102300
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Average Total Expenses,230600
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,EER,69.3
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Estimated Population,2950
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,706
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Median Income Before Tax,96700
Contractor,GPMS,England,Non-dispensing,Female,>=40<50,All,All,All,All,,,,,Sample Count,1650
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Car and Travel,800
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Employee,150900
Contractor,GPMS,England,Non-dispensing,Female,>=50<60,All,All,All,All,,,,,Average Interest,2300
