GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Weekly Working Hours,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Measure,Value
Contractor,GMS,Wales,Dispensing,All,All,Rural,All,All,All,,,,,Average Employee,151100
Contractor,GMS,Wales,Dispensing,All,All,Rural,All,All,All,,,,,Average Car and Travel,1000
Contractor,GMS,Wales,Dispensing,All,All,Rural,All,All,All,,,,,Average Interest,2800
Contractor,GMS,Wales,Dispensing,All,All,Rural,All,All,All,,,,,Average Other,90800
Contractor,GMS,Wales,Dispensing,All,All,Rural,All,All,All,,,,,Average Net Capital Allowances,2300
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,%Zero Car and Travel,7.8
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,%Zero Interest,41.2
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,%Zero Net Capital Allowances,7.8
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Average Tot Gross Earnings,386900
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Average Tot Expenses,266400
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Average Tot Income Before Tax,120500
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,EER,68.9
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Income Before Tax Standard Error,2780
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Median Income Before Tax,117100
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Average Total Expenses,266400
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Average Office and General Business,16700
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Average Premises,33600
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Average Employee,164100
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Average Car and Travel,700
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Average Interest,1500
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Average Other,49000
Contractor,GMS,Wales,Dispensing,All,All,Urban,All,All,All,,,,,Average Net Capital Allowances,800
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,%Zero Car and Travel,37.2
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,%Zero Interest,44.2
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,%Zero Net Capital Allowances,4.7
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Tot Gross Earnings,383500
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Tot Expenses,257100
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Tot Income Before Tax,126400
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,EER,67
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Income Before Tax Standard Error,2782
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Median Income Before Tax,125200
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Total Expenses,257100
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Office and General Business,15200
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Premises,21800
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Employee,148500
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Car and Travel,800
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Interest,2400
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Other,66100
Contractor,GMS,Wales,Dispensing,All,<40,All,All,All,All,,,,,Average Net Capital Allowances,2300
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Car and Travel,29.3
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Interest,46.7
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,%Zero Net Capital Allowances,1.1
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Sample Count,100
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Estimated Population,100
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,396900
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Tot Expenses,278700
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,118200
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,EER,70.2
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,2309
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Median Income Before Tax,118100
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Total Expenses,278700
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Office and General Business,15500
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Premises,22000
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Employee,152500
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Interest,2700
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Other,83100
Contractor,GMS,Wales,Dispensing,All,>=40<50,All,All,All,All,,,,,Average Net Capital Allowances,2200
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Car and Travel,29.1
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Interest,43.6
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,%Zero Net Capital Allowances,7.3
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,426300
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Tot Expenses,303300
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,123000
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,EER,71.1
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,3217
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Median Income Before Tax,119800
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Total Expenses,303300
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Office and General Business,17200
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Premises,29500
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Employee,165100
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Car and Travel,1400
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Interest,2400
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Other,86500
Contractor,GMS,Wales,Dispensing,All,>=50<60,All,All,All,All,,,,,Average Net Capital Allowances,1300
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Car and Travel,27.8
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Interest,50
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,%Zero Net Capital Allowances,5.6
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,407700
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Tot Expenses,274300
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,133400
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,EER,67.3
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,4565
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Median Income Before Tax,135800
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Total Expenses,274300
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Office and General Business,15800
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Premises,25900
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Employee,144700
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Interest,1800
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Other,84000
Contractor,GMS,Wales,Dispensing,All,>=60,All,All,All,All,,,,,Average Net Capital Allowances,1500
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,%Zero Car and Travel,32.7
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,%Zero Interest,45.8
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,%Zero Net Capital Allowances,3.7
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Sample Count,100
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Estimated Population,150
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Tot Gross Earnings,425100
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Tot Expenses,291000
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Tot Income Before Tax,134000
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,EER,68.5
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Income Before Tax Standard Error,2272
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Median Income Before Tax,133800
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Total Expenses,291000
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Office and General Business,16200
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Premises,26600
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Employee,163800
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Car and Travel,900
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Interest,2600
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Other,79000
Contractor,GMS,Wales,Dispensing,Male,All,All,All,All,All,,,,,Average Net Capital Allowances,2000
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Tot Gross Earnings,440300
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Tot Expenses,300700
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Tot Income Before Tax,139600
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,EER,68.3
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Income Before Tax Standard Error,3149
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Median Income Before Tax,138000
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Total Expenses,300700
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Office and General Business,15900
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Premises,26900
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Employee,175000
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Interest,3400
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Other,76200
Contractor,GMS,Wales,Dispensing,Male,<40,All,All,All,All,,,,,Average Net Capital Allowances,2500
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,417400
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Tot Expenses,286400
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,131000
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,EER,68.6
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,4548
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Median Income Before Tax,122600
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Total Expenses,286400
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Office and General Business,15200
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Premises,21600
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Employee,161100
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Car and Travel,900
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Interest,3000
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Other,82100
Contractor,GMS,Wales,Dispensing,Male,>=40<50,All,All,All,All,,,,,Average Net Capital Allowances,2400
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,428000
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Tot Expenses,298800
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,129200
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,EER,69.8
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,3942
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Median Income Before Tax,143500
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Total Expenses,298800
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Office and General Business,17600
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Premises,34100
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Employee,167900
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Car and Travel,1000
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Interest,1800
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Other,75200
Contractor,GMS,Wales,Dispensing,Male,>=50<60,All,All,All,All,,,,,Average Net Capital Allowances,1100
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,416700
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Tot Expenses,270100
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,146600
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,EER,64.8
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,4722
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Median Income Before Tax,145200
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Total Expenses,270100
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Office and General Business,15700
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Premises,22300
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Employee,143900
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Interest,2200
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Other,83700
Contractor,GMS,Wales,Dispensing,Male,>=60,All,All,All,All,,,,,Average Net Capital Allowances,1700
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,%Zero Car and Travel,28.7
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,%Zero Interest,45.5
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,%Zero Net Capital Allowances,4
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Sample Count,100
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Estimated Population,150
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Tot Gross Earnings,379300
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Tot Expenses,269000
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Tot Income Before Tax,110300
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,EER,70.9
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Income Before Tax Standard Error,1783
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Median Income Before Tax,106800
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Total Expenses,269000
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Office and General Business,15700
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Premises,21800
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Employee,144200
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Car and Travel,1000
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Interest,2300
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Other,82100
Contractor,GMS,Wales,Dispensing,Female,All,All,All,All,All,,,,,Average Net Capital Allowances,1900
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Tot Gross Earnings,329300
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Tot Expenses,215500
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Tot Income Before Tax,113900
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,EER,65.4
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Income Before Tax Standard Error,4120
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Median Income Before Tax,108900
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Total Expenses,215500
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Office and General Business,14600
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Premises,17000
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Employee,123300
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Car and Travel,800
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Interest,1500
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Other,56300
Contractor,GMS,Wales,Dispensing,Female,<40,All,All,All,All,,,,,Average Net Capital Allowances,2100
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,381100
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Tot Expenses,272700
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,108400
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,EER,71.6
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,1849
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Median Income Before Tax,111000
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Total Expenses,272700
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Office and General Business,15700
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Premises,22300
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Employee,145800
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Car and Travel,600
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Interest,2400
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Other,83900
Contractor,GMS,Wales,Dispensing,Female,>=40<50,All,All,All,All,,,,,Average Net Capital Allowances,2100
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Sample Count,50
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Estimated Population,50
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,423800
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Tot Expenses,310100
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,113700
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,EER,73.2
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,5305
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Median Income Before Tax,104500
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Total Expenses,310100
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Office and General Business,16600
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Premises,22500
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Employee,160800
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Car and Travel,2000
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Interest,3300
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Other,103300
Contractor,GMS,Wales,Dispensing,Female,>=50<60,All,All,All,All,,,,,Average Net Capital Allowances,1600
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Car and Travel,26.6
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Interest,53.4
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Net Capital Allowances,7.8
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Sample Count,600
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Estimated Population,1150
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,328100
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Tot Expenses,214500
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,113500
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,EER,65.4
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,1177
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Median Income Before Tax,111100
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Total Expenses,214500
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Office and General Business,13300
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Premises,25500
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Employee,149200
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Car and Travel,700
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Interest,1800
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Other,22900
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,Average Net Capital Allowances,1100
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Office and General Business,0.3
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Premises,0.5
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,All,All,,,,,%Zero Employee,1.8
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Car and Travel,23.1
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Interest,59.6
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,%Zero Net Capital Allowances,26.9
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Sample Count,50
Contractor,GMS,Wales,Non-dispensing,All,All,All,All,"Fewer than 5,000",All,,,,,Estimated Population,100
