"Practice.Code","IMD","Year"
"G85034",28.53542449,2020
"G85034",28.53542449,2021
"G85034",28.53542449,2022
"G85034",28.53542449,2023
"G85035",33.18479234,2010
"G85035",32.119495002,2011
"G85035",31.054197664,2012
"G85035",29.988900326,2013
"G85035",28.923602988,2014
"G85035",27.85830565,2015
"G85035",27.3473476275,2016
"G85035",26.836389605,2017
"G85035",26.3254315825,2018
"G85035",25.81447356,2019
"G85035",25.81447356,2020
"G85035",25.81447356,2021
"G85035",25.81447356,2022
"G85035",25.81447356,2023
"G85036",26.95200567,2010
"G85036",26.86427839,2011
"G85036",26.77655111,2012
"G85036",26.68882383,2013
"G85036",26.60109655,2014
"G85036",26.51336927,2015
"G85038",28.87843678,2010
"G85038",28.348352004,2011
"G85038",27.818267228,2012
"G85038",27.288182452,2013
"G85038",26.758097676,2014
"G85038",26.2280129,2015
"G85038",25.95979192,2016
"G85038",25.69157094,2017
"G85038",25.42334996,2018
"G85038",25.15512898,2019
"G85038",25.15512898,2020
"G85038",25.15512898,2021
"G85038",25.15512898,2022
"G85038",25.15512898,2023
"G85039",30.54023627,2010
"G85039",30.288990038,2011
"G85039",30.037743806,2012
"G85039",29.786497574,2013
"G85039",29.535251342,2014
"G85039",29.28400511,2015
"G85039",28.5870740425,2016
"G85039",27.890142975,2017
"G85039",27.1932119075,2018
"G85039",26.49628084,2019
"G85039",26.49628084,2020
"G85039",26.49628084,2021
"G85039",26.49628084,2022
"G85039",26.49628084,2023
"G85040",42.74690315,2010
"G85040",41.701031742,2011
"G85040",40.655160334,2012
"G85040",39.609288926,2013
"G85040",38.563417518,2014
"G85040",37.51754611,2015
"G85040",36.479226205,2016
"G85040",35.4409063,2017
"G85040",34.402586395,2018
"G85040",33.36426649,2019
"G85040",33.36426649,2020
"G85040",33.36426649,2021
"G85040",33.36426649,2022
"G85040",33.36426649,2023
"G85041",33.75401139,2010
"G85041",33.175947274,2011
"G85041",32.597883158,2012
"G85041",32.019819042,2013
"G85041",31.441754926,2014
"G85041",30.86369081,2015
"G85041",29.7504356875,2016
"G85041",28.637180565,2017
"G85041",27.5239254425,2018
"G85041",26.41067032,2019
"G85041",26.41067032,2020
"G85041",26.41067032,2021
"G85041",26.41067032,2022
"G85041",26.41067032,2023
"G85042",37.70765357,2010
"G85042",36.83252003,2011
"G85042",35.95738649,2012
"G85042",35.08225295,2013
"G85042",34.20711941,2014
"G85042",33.33198587,2015
"G85042",32.3066566175,2016
"G85042",31.281327365,2017
"G85042",30.2559981125,2018
"G85042",29.23066886,2019
"G85042",29.23066886,2020
"G85042",29.23066886,2021
"G85042",29.23066886,2022
"G85042",29.23066886,2023
"G85043",37.20404601,2010
"G85044",30.48181283,2010
"G85044",29.384668088,2011
"G85044",28.287523346,2012
"G85044",27.190378604,2013
"G85044",26.093233862,2014
"G85044",24.99608912,2015
"G85044",24.2716987175,2016
"G85044",23.547308315,2017
"G85044",22.8229179125,2018
"G85044",22.09852751,2019
"G85044",22.09852751,2020
"G85044",22.09852751,2021
"G85044",22.09852751,2022
"G85044",22.09852751,2023
"G85045",33.60732699,2010
"G85045",32.348574152,2011
"G85045",31.089821314,2012
"G85045",29.831068476,2013
"G85045",28.572315638,2014
"G85045",27.3135628,2015
"G85045",27.04345357,2016
"G85045",26.77334434,2017
"G85045",26.50323511,2018
"G85045",26.23312588,2019
"G85045",26.23312588,2020
"G85045",26.23312588,2021
"G85045",26.23312588,2022
"G85045",26.23312588,2023
"G85046",20.90510979,2010
"G85046",19.765849266,2011
"G85046",18.626588742,2012
"G85046",17.487328218,2013
"G85046",16.348067694,2014
"G85046",15.20880717,2015
"G85046",15.1498851975,2016
"G85046",15.090963225,2017
"G85046",15.0320412525,2018
"G85046",14.97311928,2019
"G85046",14.97311928,2020
"G85046",14.97311928,2021
"G85046",14.97311928,2022
"G85046",14.97311928,2023
"G85047",34.78506365,2010
"G85047",33.691496144,2011
"G85047",32.597928638,2012
"G85047",31.504361132,2013
"G85047",30.410793626,2014
"G85047",29.31722612,2015
"G85047",28.5745449725,2016
"G85047",27.831863825,2017
"G85047",27.0891826775,2018
"G85047",26.34650153,2019
"G85047",26.34650153,2020
"G85047",26.34650153,2021
"G85047",26.34650153,2022
"G85047",26.34650153,2023
"G85048",23.50598505,2010
"G85048",22.600814876,2011
"G85048",21.695644702,2012
"G85048",20.790474528,2013
"G85048",19.885304354,2014
"G85048",18.98013418,2015
"G85048",18.675598645,2016
"G85048",18.37106311,2017
"G85048",18.066527575,2018
"G85048",17.76199204,2019
"G85048",17.76199204,2020
"G85048",17.76199204,2021
"G85048",17.76199204,2022
"G85048",17.76199204,2023
"G85050",40.45849915,2010
"G85050",39.223836454,2011
"G85050",37.989173758,2012
"G85050",36.754511062,2013
"G85050",35.519848366,2014
"G85050",34.28518567,2015
"G85050",33.19674408,2016
"G85050",32.10830249,2017
"G85050",31.0198609,2018
"G85050",29.93141931,2019
"G85050",29.93141931,2020
"G85050",29.93141931,2021
"G85050",29.93141931,2022
"G85050",29.93141931,2023
"G85051",18.18334386,2010
"G85051",17.285328164,2011
"G85051",16.387312468,2012
"G85051",15.489296772,2013
"G85051",14.591281076,2014
"G85051",13.69326538,2015
"G85051",13.3898616775,2016
"G85051",13.086457975,2017
"G85051",12.7830542725,2018
"G85051",12.47965057,2019
"G85051",12.47965057,2020
"G85051",12.47965057,2021
"G85051",12.47965057,2022
"G85051",12.47965057,2023
"G85052",39.56685922,2010
"G85052",38.866523932,2011
"G85052",38.166188644,2012
"G85052",37.465853356,2013
"G85052",36.765518068,2014
"G85052",36.06518278,2015
"G85052",34.8008434175,2016
"G85052",33.536504055,2017
"G85052",32.2721646925,2018
"G85052",31.00782533,2019
"G85052",31.00782533,2020
"G85052",31.00782533,2021
"G85052",31.00782533,2022
"G85052",31.00782533,2023
"G85053",37.16093595,2010
"G85053",35.845079264,2011
"G85053",34.529222578,2012
"G85053",33.213365892,2013
"G85053",31.897509206,2014
"G85053",30.58165252,2015
"G85053",29.867313895,2016
"G85053",29.15297527,2017
"G85053",28.438636645,2018
"G85053",27.72429802,2019
"G85053",27.72429802,2020
"G85053",27.72429802,2021
"G85053",27.72429802,2022
"G85053",27.72429802,2023
"G85054",37.51647396,2010
"G85054",36.150016806,2011
"G85054",34.783559652,2012
"G85054",33.417102498,2013
"G85054",32.050645344,2014
"G85054",30.68418819,2015
"G85054",29.7474232025,2016
"G85054",28.810658215,2017
"G85054",27.8738932275,2018
"G85054",26.93712824,2019
"G85054",26.93712824,2020
"G85054",26.93712824,2021
"G85054",26.93712824,2022
"G85054",26.93712824,2023
"G85055",24.85985729,2010
"G85055",24.222515654,2011
"G85055",23.585174018,2012
"G85055",22.947832382,2013
"G85055",22.310490746,2014
"G85055",21.67314911,2015
"G85055",21.4920627175,2016
"G85055",21.310976325,2017
"G85055",21.1298899325,2018
"G85055",20.94880354,2019
"G85055",20.94880354,2020
"G85055",20.94880354,2021
"G85055",20.94880354,2022
"G85055",20.94880354,2023
"G85057",34.75149563,2010
"G85057",35.016700516,2011
"G85057",35.281905402,2012
"G85057",35.547110288,2013
"G85057",35.812315174,2014
"G85057",36.07752006,2015
"G85057",35.2456568625,2016
"G85057",34.413793665,2017
"G85057",33.5819304675,2018
"G85057",32.75006727,2019
"G85057",32.75006727,2020
"G85057",32.75006727,2021
"G85057",32.75006727,2022
"G85057",32.75006727,2023
"G85060",37.46038862,2010
"G85061",29.90311927,2010
"G85061",29.03920243,2011
"G85061",28.17528559,2012
"G85061",27.31136875,2013
"G85061",26.44745191,2014
"G85061",25.58353507,2015
"G85061",25.3665660775,2016
"G85061",25.149597085,2017
"G85061",24.9326280925,2018
"G85061",24.7156591,2019
"G85061",24.7156591,2020
"G85061",24.7156591,2021
"G85061",24.7156591,2022
"G85061",24.7156591,2023
"G85065",34.86050457,2010
"G85073",42.12270754,2010
"G85073",40.68713464,2011
"G85073",39.25156174,2012
"G85073",37.81598884,2013
"G85073",36.38041594,2014
"G85073",34.94484304,2015
"G85073",33.4793161175,2016
"G85073",32.013789195,2017
"G85073",30.5482622725,2018
"G85073",29.08273535,2019
"G85073",29.08273535,2020
"G85073",29.08273535,2021
"G85073",29.08273535,2022
"G85073",29.08273535,2023
"G85076",31.84016689,2010
"G85076",31.551578912,2011
"G85076",31.262990934,2012
"G85076",30.974402956,2013
"G85076",30.685814978,2014
"G85076",30.397227,2015
"G85076",30.164437835,2016
"G85076",29.93164867,2017
"G85076",29.698859505,2018
"G85076",29.46607034,2019
"G85076",29.46607034,2020
"G85076",29.46607034,2021
"G85076",29.46607034,2022
"G85076",29.46607034,2023
"G85078",42.36361952,2010
"G85081",30.55726005,2010
"G85081",29.979107106,2011
"G85081",29.400954162,2012
"G85081",28.822801218,2013
"G85081",28.244648274,2014
"G85081",27.66649533,2015
"G85081",27.0095655525,2016
"G85081",26.352635775,2017
"G85081",25.6957059975,2018
"G85081",25.03877622,2019
"G85081",25.03877622,2020
"G85081",25.03877622,2021
"G85081",25.03877622,2022
"G85081",25.03877622,2023
"G85082",38.25607031,2010
"G85082",37.664591102,2011
"G85082",37.073111894,2012
"G85082",36.481632686,2013
"G85082",35.890153478,2014
"G85082",35.29867427,2015
"G85082",34.13625194,2016
"G85082",32.97382961,2017
"G85082",31.81140728,2018
"G85082",30.64898495,2019
"G85082",30.64898495,2020
"G85082",30.64898495,2021
"G85082",30.64898495,2022
"G85082",30.64898495,2023
"G85083",36.083573,2010
"G85083",34.918213686,2011
"G85083",33.752854372,2012
"G85083",32.587495058,2013
"G85083",31.422135744,2014
"G85083",30.25677643,2015
"G85083",29.5775834475,2016
"G85083",28.898390465,2017
"G85083",28.2191974825,2018
"G85083",27.5400045,2019
"G85083",27.5400045,2020
"G85083",27.5400045,2021
"G85083",27.5400045,2022
"G85083",27.5400045,2023
"G85084",38.54633372,2010
"G85084",37.806572106,2011
"G85084",37.066810492,2012
"G85084",36.327048878,2013
"G85084",35.587287264,2014
"G85084",34.84752565,2015
"G85084",33.7957191075,2016
"G85084",32.743912565,2017
"G85084",31.6921060225,2018
"G85084",30.64029948,2019
"G85084",30.64029948,2020
"G85084",30.64029948,2021
"G85084",30.64029948,2022
"G85084",30.64029948,2023
"G85085",36.9452755,2010
"G85085",35.672403742,2011
"G85085",34.399531984,2012
"G85085",33.126660226,2013
"G85085",31.853788468,2014
"G85085",30.58091671,2015
"G85085",29.781375125,2016
"G85085",28.98183354,2017
"G85085",28.182291955,2018
"G85085",27.38275037,2019
"G85085",27.38275037,2020
"G85085",27.38275037,2021
"G85085",27.38275037,2022
"G85085",27.38275037,2023
"G85086",37.26249554,2010
"G85086",36.22987778,2011
"G85086",35.19726002,2012
"G85086",34.16464226,2013
"G85086",33.1320245,2014
"G85086",32.09940674,2015
"G85086",31.056676445,2016
"G85086",30.01394615,2017
"G85086",28.971215855,2018
"G85086",27.92848556,2019
"G85086",27.92848556,2020
"G85086",27.92848556,2021
"G85086",27.92848556,2022
"G85086",27.92848556,2023
"G85087",41.84874931,2010
"G85087",40.736760492,2011
"G85087",39.624771674,2012
"G85087",38.512782856,2013
"G85087",37.400794038,2014
"G85087",36.28880522,2015
"G85087",34.63356858,2016
"G85087",32.97833194,2017
"G85087",31.3230953,2018
"G85087",29.66785866,2019
"G85087",29.66785866,2020
"G85087",29.66785866,2021
"G85087",29.66785866,2022
"G85087",29.66785866,2023
"G85088",37.95916305,2010
"G85088",36.703706346,2011
"G85088",35.448249642,2012
"G85088",34.192792938,2013
"G85088",32.937336234,2014
"G85088",31.68187953,2015
"G85089",31.6575118,2010
"G85089",30.780142938,2011
"G85089",29.902774076,2012
"G85089",29.025405214,2013
"G85089",28.148036352,2014
"G85089",27.27066749,2015
"G85089",26.52334116,2016
"G85089",25.77601483,2017
"G85089",25.0286885,2018
"G85089",24.28136217,2019
"G85089",24.28136217,2020
"G85089",24.28136217,2021
"G85089",24.28136217,2022
"G85089",24.28136217,2023
"G85091",26.31249198,2010
"G85091",25.046841072,2011
"G85091",23.781190164,2012
"G85091",22.515539256,2013
"G85091",21.249888348,2014
"G85091",19.98423744,2015
"G85091",19.2458907725,2016
"G85091",18.507544105,2017
"G85091",17.7691974375,2018
"G85091",17.03085077,2019
"G85091",17.03085077,2020
"G85091",17.03085077,2021
"G85091",17.03085077,2022
"G85091",17.03085077,2023
"G85094",32.05677118,2010
"G85094",31.392852724,2011
"G85094",30.728934268,2012
"G85094",30.065015812,2013
"G85094",29.401097356,2014
"G85094",28.7371789,2015
"G85095",39.03319967,2010
"G85095",38.503319218,2011
"G85095",37.973438766,2012
"G85095",37.443558314,2013
"G85095",36.913677862,2014
"G85095",36.38379741,2015
"G85096",28.53934363,2010
"G85096",27.62863393,2011
"G85096",26.71792423,2012
"G85096",25.80721453,2013
"G85096",24.89650483,2014
"G85096",23.98579513,2015
"G85096",23.3140932675,2016
"G85096",22.642391405,2017
"G85096",21.9706895425,2018
"G85096",21.29898768,2019
"G85096",21.29898768,2020
"G85096",21.29898768,2021
"G85096",21.29898768,2022
"G85096",21.29898768,2023
"G85097",37.44816085,2010
"G85097",37.044259394,2011
"G85097",36.640357938,2012
"G85097",36.236456482,2013
"G85097",35.832555026,2014
"G85097",35.42865357,2015
"G85099",30.36066685,2010
"G85099",30.384039404,2011
"G85099",30.407411958,2012
"G85099",30.430784512,2013
"G85099",30.454157066,2014
"G85099",30.47752962,2015
"G85100",37.56579588,2010
"G85100",36.710787092,2011
"G85100",35.855778304,2012
"G85100",35.000769516,2013
"G85100",34.145760728,2014
"G85100",33.29075194,2015
"G85100",32.38735388,2016
"G85100",31.48395582,2017
"G85100",30.58055776,2018
"G85100",29.6771597,2019
"G85100",29.6771597,2020
"G85100",29.6771597,2021
"G85100",29.6771597,2022
"G85100",29.6771597,2023
"G85102",40.38040208,2010
"G85102",38.70088454,2011
"G85102",37.021367,2012
"G85102",35.34184946,2013
"G85102",33.66233192,2014
"G85102",31.98281438,2015
"G85102",31.0280541425,2016
"G85102",30.073293905,2017
"G85102",29.1185336675,2018
"G85102",28.16377343,2019
"G85102",28.16377343,2020
"G85102",28.16377343,2021
"G85102",28.16377343,2022
"G85102",28.16377343,2023
"G85104",30.87126257,2010
"G85104",31.544781438,2011
"G85104",32.218300306,2012
"G85104",32.891819174,2013
"G85104",33.565338042,2014
"G85104",34.23885691,2015
"G85104",33.54374798,2016
"G85104",32.84863905,2017
"G85104",32.15353012,2018
"G85104",31.45842119,2019
"G85104",31.45842119,2020
"G85104",31.45842119,2021
"G85104",31.45842119,2022
"G85104",31.45842119,2023
"G85105",28.52681893,2010
"G85105",27.499329656,2011
"G85105",26.471840382,2012
"G85105",25.444351108,2013
"G85105",24.416861834,2014
"G85105",23.38937256,2015
"G85105",23.019112515,2016
"G85105",22.64885247,2017
"G85105",22.278592425,2018
"G85105",21.90833238,2019
"G85105",21.90833238,2020
"G85105",21.90833238,2021
"G85105",21.90833238,2022
"G85105",21.90833238,2023
"G85106",32.03019134,2010
"G85106",31.51335621,2011
"G85106",30.99652108,2012
"G85106",30.47968595,2013
"G85106",29.96285082,2014
"G85106",29.44601569,2015
"G85106",28.9539298525,2016
"G85106",28.461844015,2017
"G85106",27.9697581775,2018
"G85106",27.47767234,2019
"G85106",27.47767234,2020
"G85106",27.47767234,2021
"G85106",27.47767234,2022
"G85106",27.47767234,2023
"G85109",31.36061664,2010
"G85109",29.659267504,2011
"G85109",27.957918368,2012
"G85109",26.256569232,2013
"G85109",24.555220096,2014
"G85109",22.85387096,2015
"G85109",22.26125322,2016
"G85109",21.66863548,2017
"G85109",21.07601774,2018
"G85109",20.4834,2019
"G85109",20.4834,2020
"G85109",20.4834,2021
"G85109",20.4834,2022
"G85109",20.4834,2023
"G85112",27.7142375,2010
"G85112",26.854212276,2011
"G85112",25.994187052,2012
"G85112",25.134161828,2013
"G85112",24.274136604,2014
"G85112",23.41411138,2015
"G85112",22.5448366525,2016
"G85112",21.675561925,2017
"G85112",20.8062871975,2018
"G85112",19.93701247,2019
"G85112",19.93701247,2020
"G85112",19.93701247,2021
"G85112",19.93701247,2022
"G85112",19.93701247,2023
"G85113",33.32798402,2010
"G85113",32.471198482,2011
"G85113",31.614412944,2012
"G85113",30.757627406,2013
"G85113",29.900841868,2014
"G85113",29.04405633,2015
"G85114",32.76965509,2010
"G85114",32.13515322,2011
"G85114",31.50065135,2012
"G85114",30.86614948,2013
"G85114",30.23164761,2014
"G85114",29.59714574,2015
"G85114",28.7174217225,2016
"G85114",27.837697705,2017
"G85114",26.9579736875,2018
"G85114",26.07824967,2019
"G85114",26.07824967,2020
"G85114",26.07824967,2021
"G85114",26.07824967,2022
"G85114",26.07824967,2023
"G85118",35.74493068,2010
"G85118",34.7490344,2011
"G85118",33.75313812,2012
"G85118",32.75724184,2013
"G85118",31.76134556,2014
"G85118",30.76544928,2015
"G85118",29.3473430775,2016
"G85118",27.929236875,2017
"G85118",26.5111306725,2018
"G85118",25.09302447,2019
"G85118",25.09302447,2020
"G85118",25.09302447,2021
"G85118",25.09302447,2022
"G85118",25.09302447,2023
"G85119",36.8290717,2010
"G85119",36.020992958,2011
"G85119",35.212914216,2012
"G85119",34.404835474,2013
"G85119",33.596756732,2014
"G85119",32.78867799,2015
"G85119",31.560640955,2016
"G85119",30.33260392,2017
"G85119",29.104566885,2018
"G85119",27.87652985,2019
"G85119",27.87652985,2020
"G85119",27.87652985,2021
"G85119",27.87652985,2022
"G85119",27.87652985,2023
"G85120",32.45886177,2010
"G85120",32.36123893,2011
"G85120",32.26361609,2012
"G85120",32.16599325,2013
"G85120",32.06837041,2014
"G85120",31.97074757,2015
"G85120",31.5165688175,2016
"G85120",31.062390065,2017
"G85120",30.6082113125,2018
"G85120",30.15403256,2019
"G85120",30.15403256,2020
"G85120",30.15403256,2021
"G85120",30.15403256,2022
"G85120",30.15403256,2023
"G85121",29.43375952,2010
"G85121",29.594822632,2011
"G85121",29.755885744,2012
"G85121",29.916948856,2013
"G85121",30.078011968,2014
"G85121",30.23907508,2015
"G85121",29.939067865,2016
"G85121",29.63906065,2017
"G85121",29.339053435,2018
"G85121",29.03904622,2019
"G85121",29.03904622,2020
"G85121",29.03904622,2021
"G85121",29.03904622,2022
"G85121",29.03904622,2023
"G85123",39.12120726,2010
"G85123",38.024630564,2011
"G85123",36.928053868,2012
"G85123",35.831477172,2013
"G85123",34.734900476,2014
"G85123",33.63832378,2015
"G85123",32.422117885,2016
"G85123",31.20591199,2017
"G85123",29.989706095,2018
"G85123",28.7735002,2019
"G85123",28.7735002,2020
"G85123",28.7735002,2021
"G85123",28.7735002,2022
"G85123",28.7735002,2023
"G85124",40.52147711,2010
"G85124",40.51016976,2011
"G85124",40.49886241,2012
"G85124",40.48755506,2013
"G85124",40.47624771,2014
"G85124",40.46494036,2015
"G85124",40.6939483325,2016
"G85124",40.922956305,2017
"G85124",41.1519642775,2018
"G85124",41.38097225,2019
"G85124",41.38097225,2020
"G85124",41.38097225,2021
"G85124",41.38097225,2022
"G85124",41.38097225,2023
"G85125",40.67727248,2010
"G85125",40.241057574,2011
"G85125",39.804842668,2012
"G85125",39.368627762,2013
"G85125",38.932412856,2014
"G85125",38.49619795,2015
"G85125",36.7583624525,2016
"G85125",35.020526955,2017
"G85125",33.2826914575,2018
"G85125",31.54485596,2019
"G85125",31.54485596,2020
"G85125",31.54485596,2021
"G85125",31.54485596,2022
"G85125",31.54485596,2023
"G85127",38.13839049,2010
"G85127",37.124824868,2011
"G85127",36.111259246,2012
"G85127",35.097693624,2013
"G85127",34.084128002,2014
"G85127",33.07056238,2015
"G85127",31.7664924275,2016
"G85127",30.462422475,2017
"G85127",29.1583525225,2018
"G85127",27.85428257,2019
"G85127",27.85428257,2020
"G85127",27.85428257,2021
"G85127",27.85428257,2022
"G85127",27.85428257,2023
"G85129",32.02609569,2010
"G85129",31.225352108,2011
"G85129",30.424608526,2012
"G85129",29.623864944,2013
"G85129",28.823121362,2014
"G85129",28.02237778,2015
"G85129",27.295471585,2016
"G85129",26.56856539,2017
"G85129",25.841659195,2018
"G85129",25.114753,2019
"G85129",25.114753,2020
"G85129",25.114753,2021
"G85129",25.114753,2022
"G85129",25.114753,2023
"G85130",36.94088688,2010
"G85130",35.958050298,2011
"G85130",34.975213716,2012
"G85130",33.992377134,2013
"G85130",33.009540552,2014
"G85130",32.02670397,2015
"G85130",31.16108147,2016
"G85130",30.29545897,2017
"G85130",29.42983647,2018
"G85130",28.56421397,2019
"G85130",28.56421397,2020
"G85130",28.56421397,2021
"G85130",28.56421397,2022
"G85130",28.56421397,2023
"G85132",27.59749613,2010
"G85132",26.640193516,2011
"G85132",25.682890902,2012
"G85132",24.725588288,2013
"G85132",23.768285674,2014
"G85132",22.81098306,2015
"G85132",22.0826378525,2016
"G85132",21.354292645,2017
"G85132",20.6259474375,2018
"G85132",19.89760223,2019
"G85132",19.89760223,2020
"G85132",19.89760223,2021
"G85132",19.89760223,2022
"G85132",19.89760223,2023
"G85133",35.68717582,2010
"G85133",34.736575086,2011
"G85133",33.785974352,2012
"G85133",32.835373618,2013
"G85133",31.884772884,2014
"G85133",30.93417215,2015
"G85134",40.55097281,2010
"G85134",39.446677708,2011
"G85134",38.342382606,2012
"G85134",37.238087504,2013
"G85134",36.133792402,2014
"G85134",35.0294973,2015
"G85134",34.07246246,2016
"G85134",33.11542762,2017
"G85134",32.15839278,2018
"G85134",31.20135794,2019
"G85134",31.20135794,2020
"G85134",31.20135794,2021
"G85134",31.20135794,2022
"G85134",31.20135794,2023
"G85135",46.41535741,2010
"G85135",45.078520944,2011
"G85135",43.741684478,2012
"G85135",42.404848012,2013
"G85135",41.068011546,2014
"G85135",39.73117508,2015
"G85135",37.9848671575,2016
"G85135",36.238559235,2017
"G85135",34.4922513125,2018
"G85135",32.74594339,2019
"G85135",32.74594339,2020
"G85135",32.74594339,2021
"G85135",32.74594339,2022
"G85135",32.74594339,2023
"G85136",30.41722791,2010
"G85136",29.581295568,2011
"G85136",28.745363226,2012
"G85136",27.909430884,2013
"G85136",27.073498542,2014
"G85136",26.2375662,2015
"G85136",25.3434074325,2016
"G85136",24.449248665,2017
"G85136",23.5550898975,2018
"G85136",22.66093113,2019
"G85136",22.66093113,2020
"G85136",22.66093113,2021
"G85136",22.66093113,2022
"G85136",22.66093113,2023
"G85137",28.11798317,2010
"G85137",27.542283908,2011
"G85137",26.966584646,2012
"G85137",26.390885384,2013
"G85137",25.815186122,2014
"G85137",25.23948686,2015
"G85137",24.8582283275,2016
"G85137",24.476969795,2017
"G85137",24.0957112625,2018
"G85137",23.71445273,2019
"G85137",23.71445273,2020
"G85137",23.71445273,2021
"G85137",23.71445273,2022
"G85137",23.71445273,2023
"G85138",28.61890014,2010
"G85138",27.935840114,2011
"G85138",27.252780088,2012
"G85138",26.569720062,2013
"G85138",25.886660036,2014
"G85138",25.20360001,2015
"G85138",24.109446315,2016
"G85138",23.01529262,2017
"G85138",21.921138925,2018
"G85138",20.82698523,2019
"G85138",20.82698523,2020
"G85138",20.82698523,2021
"G85138",20.82698523,2022
"G85138",20.82698523,2023
"G85618",27.59136831,2010
"G85623",35.33448008,2010
"G85623",34.553053722,2011
"G85623",33.771627364,2012
"G85623",32.990201006,2013
"G85623",32.208774648,2014
"G85623",31.42734829,2015
"G85623",30.2673666275,2016
"G85623",29.107384965,2017
"G85623",27.9474033025,2018
"G85623",26.78742164,2019
"G85623",26.78742164,2020
"G85623",26.78742164,2021
"G85623",26.78742164,2022
"G85623",26.78742164,2023
"G85632",38.84344536,2010
"G85632",38.389340894,2011
"G85632",37.935236428,2012
"G85632",37.481131962,2013
"G85632",37.027027496,2014
"G85632",36.57292303,2015
"G85632",35.647127575,2016
"G85632",34.72133212,2017
"G85632",33.795536665,2018
"G85632",32.86974121,2019
"G85632",32.86974121,2020
"G85632",32.86974121,2021
"G85632",32.86974121,2022
"G85632",32.86974121,2023
"G85633",34.73476987,2010
"G85633",34.849059688,2011
"G85633",34.963349506,2012
"G85633",35.077639324,2013
"G85633",35.191929142,2014
"G85633",35.30621896,2015
"G85633",33.9747428225,2016
"G85633",32.643266685,2017
"G85633",31.3117905475,2018
"G85633",29.98031441,2019
"G85633",29.98031441,2020
"G85633",29.98031441,2021
"G85633",29.98031441,2022
"G85633",29.98031441,2023
"G85642",30.26079167,2010
"G85642",29.1892557,2011
"G85642",28.11771973,2012
"G85642",27.04618376,2013
"G85642",25.97464779,2014
"G85642",24.90311182,2015
"G85642",24.27769659,2016
"G85642",23.65228136,2017
"G85642",23.02686613,2018
"G85642",22.4014509,2019
"G85642",22.4014509,2020
"G85642",22.4014509,2021
"G85642",22.4014509,2022
"G85642",22.4014509,2023
"G85644",27.77251669,2010
"G85644",26.597947904,2011
"G85644",25.423379118,2012
"G85644",24.248810332,2013
"G85644",23.074241546,2014
"G85644",21.89967276,2015
"G85644",21.182986595,2016
"G85644",20.46630043,2017
"G85644",19.749614265,2018
"G85644",19.0329281,2019
"G85644",19.0329281,2020
"G85644",19.0329281,2021
"G85644",19.0329281,2022
"G85644",19.0329281,2023
"G85645",41.5780962,2010
"G85647",32.32499711,2010
"G85647",31.085656962,2011
"G85647",29.846316814,2012
"G85647",28.606976666,2013
"G85647",27.367636518,2014
"G85647",26.12829637,2015
"G85647",25.357390945,2016
"G85647",24.58648552,2017
"G85647",23.815580095,2018
"G85647",23.04467467,2019
"G85647",23.04467467,2020
"G85647",23.04467467,2021
"G85647",23.04467467,2022
"G85647",23.04467467,2023
"G85650",36.13100222,2010
"G85651",25.22887181,2010
"G85651",24.048360692,2011
"G85651",22.867849574,2012
"G85651",21.687338456,2013
"G85651",20.506827338,2014
"G85651",19.32631622,2015
"G85651",18.9062198275,2016
"G85651",18.486123435,2017
"G85651",18.0660270425,2018
"G85651",17.64593065,2019
"G85651",17.64593065,2020
"G85651",17.64593065,2021
"G85651",17.64593065,2022
"G85651",17.64593065,2023
"G85662",31.36769505,2010
"G85662",30.329228252,2011
"G85662",29.290761454,2012
"G85662",28.252294656,2013
"G85662",27.213827858,2014
"G85662",26.17536106,2015
"G85662",25.452311535,2016
"G85662",24.72926201,2017
"G85662",24.006212485,2018
"G85662",23.28316296,2019
"G85662",23.28316296,2020
"G85662",23.28316296,2021
"G85662",23.28316296,2022
"G85662",23.28316296,2023
"G85673",37.44298947,2010
"G85673",36.598277324,2011
"G85673",35.753565178,2012
"G85673",34.908853032,2013
"G85673",34.064140886,2014
"G85673",33.21942874,2015
"G85673",32.2563091175,2016
"G85673",31.293189495,2017
"G85673",30.3300698725,2018
"G85673",29.36695025,2019
"G85673",29.36695025,2020
"G85673",29.36695025,2021
"G85673",29.36695025,2022
"G85673",29.36695025,2023
"G85674",31.85597202,2010
"G85674",29.96009514,2011
"G85674",28.06421826,2012
"G85674",26.16834138,2013
"G85674",24.2724645,2014
"G85674",22.37658762,2015
"G85674",21.7299420175,2016
"G85674",21.083296415,2017
"G85674",20.4366508125,2018
"G85674",19.79000521,2019
"G85674",19.79000521,2020
"G85674",19.79000521,2021
"G85674",19.79000521,2022
"G85674",19.79000521,2023
"G85677",29.35711085,2010
"G85681",29.63407278,2010
"G85681",28.738276578,2011
"G85681",27.842480376,2012
"G85681",26.946684174,2013
"G85681",26.050887972,2014
"G85681",25.15509177,2015
"G85681",24.147791565,2016
"G85681",23.14049136,2017
"G85681",22.133191155,2018
"G85681",21.12589095,2019
"G85681",21.12589095,2020
"G85681",21.12589095,2021
"G85681",21.12589095,2022
"G85681",21.12589095,2023
"G85682",26.26272043,2010
"G85682",25.734463126,2011
"G85682",25.206205822,2012
"G85682",24.677948518,2013
"G85682",24.149691214,2014
"G85682",23.62143391,2015
"G85685",36.21083985,2010
"G85685",35.355029618,2011
"G85685",34.499219386,2012
"G85685",33.643409154,2013
