IndicatorID,Year,AreaCode,AreaName,IsAreaCurrent,Value
93553,2015,F84009,Stratford Village Surgery,1,32.09646709
93553,2019,F84009,Stratford Village Surgery,1,28.83988733
93553,2010,F84010,St. Bartholomews Surgery,1,40.19142134
93553,2015,F84010,St. Bartholomews Surgery,1,31.99959839
93553,2019,F84010,St. Bartholomews Surgery,1,28.99192508
93553,2010,F84012,Albion Health Centre,1,49.40981932
93553,2015,F84012,Albion Health Centre,1,43.37596777
93553,2019,F84012,Albion Health Centre,1,33.60229116
93553,2010,F84013,Stamford Hill Group Practice,1,42.90603897
93553,2015,F84013,Stamford Hill Group Practice,1,30.8810074
93553,2019,F84013,Stamford Hill Group Practice,1,29.82655815
93553,2010,F84014,Upton Lane Medical Centre,1,41.92991134
93553,2015,F84014,Upton Lane Medical Centre,1,31.1370742
93553,2019,F84014,Upton Lane Medical Centre,1,29.04718657
93553,2010,F84015,Kingsmead Healthcare,1,46.40368234
93553,2015,F84015,Kingsmead Healthcare,1,44.84023962
93553,2019,F84015,Kingsmead Healthcare,1,40.38580774
93553,2010,F84016,The Mission Practice,1,47.08172116
93553,2015,F84016,The Mission Practice,1,39.18858615
93553,2019,F84016,The Mission Practice,1,30.79535627
93553,2010,F84017,Star Lane Medical Centre,1,52.08808979
93553,2015,F84017,Star Lane Medical Centre,1,41.34671956
93553,2019,F84017,Star Lane Medical Centre,1,35.09767964
93553,2010,F84018,The Nightingale Practice,1,49.39920426
93553,2015,F84018,The Nightingale Practice,1,37.3419885
93553,2019,F84018,The Nightingale Practice,1,33.52521255
93553,2010,F84021,London Fields Medical Centre,1,49.80206506
93553,2015,F84021,London Fields Medical Centre,1,35.02594086
93553,2019,F84021,London Fields Medical Centre,1,32.65687397
93553,2010,F84022,Stratford Health Centre,1,43.40372106
93553,2015,F84022,Stratford Health Centre,1,31.06777997
93553,2019,F84022,Stratford Health Centre,1,27.34309635
93553,2010,F84025,Gough Walk Practice,1,53.29693865
93553,2015,F84025,Gough Walk Practice,1,43.22586798
93553,2019,F84025,Gough Walk Practice,1,31.95336736
93553,2010,F84029,OLDHILL MEDICAL CENTRE,0,43.71154416
93553,2010,F84030,Ruston Street Clinic,1,49.17676543
93553,2015,F84030,Ruston Street Clinic,1,37.96950453
93553,2019,F84030,Ruston Street Clinic,1,30.14300942
93553,2010,F84031,Jubilee Street Practice,1,49.29489024
93553,2015,F84031,Jubilee Street Practice,1,40.6790297
93553,2019,F84031,Jubilee Street Practice,1,31.51288795
93553,2010,F84032,Barking Road Medical Centre,0,41.6975973
93553,2015,F84032,Barking Road Medical Centre,0,32.2563309
93553,2010,F84033,Somerford Grove Practice,1,45.31117014
93553,2015,F84033,Somerford Grove Practice,1,33.67051402
93553,2019,F84033,Somerford Grove Practice,1,31.88955978
93553,2010,F84034,St.Stephens Health Centre,1,44.26171325
93553,2015,F84034,St.Stephens Health Centre,1,36.31154784
93553,2019,F84034,St.Stephens Health Centre,1,29.13190684
93553,2010,F84035,Richmond Road Medical Centre,1,45.67502891
93553,2015,F84035,Richmond Road Medical Centre,1,33.33352774
93553,2019,F84035,Richmond Road Medical Centre,1,31.16066497
93553,2010,F84036,The Cedar Practice,1,43.89838677
93553,2015,F84036,The Cedar Practice,1,38.09947511
93553,2019,F84036,The Cedar Practice,1,35.02960218
93553,2010,F84038,Beechwood Medical Centre,1,48.30754677
93553,2015,F84038,Beechwood Medical Centre,1,35.7490011
93553,2019,F84038,Beechwood Medical Centre,1,32.88599554
93553,2010,F84039,Whitechapel Health Centre,1,50.99677499
93553,2015,F84039,Whitechapel Health Centre,1,38.55260406
93553,2019,F84039,Whitechapel Health Centre,1,29.46169184
93553,2010,F84041,Southgate Road Medical Centre,1,46.63468801
93553,2015,F84041,Southgate Road Medical Centre,1,33.57704054
93553,2019,F84041,Southgate Road Medical Centre,1,31.05415187
93553,2010,F84042,The Surgery (Kingsland Road),0,49.02761636
93553,2010,F84043,The Sorsby Health Centre,0,48.51090936
93553,2015,F84043,The Sorsby Health Centre,0,43.36652119
93553,2019,F84043,The Sorsby Health Centre,0,37.83068852
93553,2010,F84044,Harley Grove Medical Ctr.,1,45.47092202
93553,2015,F84044,Harley Grove Medical Ctr.,1,36.3786022
93553,2019,F84044,Harley Grove Medical Ctr.,1,28.48963616
93553,2010,F84046,Brayford Square Surgery,0,49.92890857
93553,2015,F84046,Brayford Square Surgery,0,40.65396592
93553,2019,F84046,Brayford Square Surgery,0,31.89366227
93553,2010,F84047,Custom House Surgery,1,50.09182313
93553,2015,F84047,Custom House Surgery,1,41.23692934
93553,2019,F84047,Custom House Surgery,1,37.85288119
93553,2010,F84050,Boleyn Medical Centre,1,40.7989912
93553,2015,F84050,Boleyn Medical Centre,1,31.45312622
93553,2019,F84050,Boleyn Medical Centre,1,28.45536553
93553,2010,F84051,Strouts Place Medical Centre,1,48.59954563
93553,2015,F84051,Strouts Place Medical Centre,1,39.97654243
93553,2019,F84051,Strouts Place Medical Centre,1,33.56594298
93553,2010,F84052,Essex Lodge,1,43.74116675
93553,2015,F84052,Essex Lodge,1,34.4564176
93553,2019,F84052,Essex Lodge,1,30.77106442
93553,2010,F84053,Greengate Medical Centre,1,43.842501
93553,2015,F84053,Greengate Medical Centre,1,33.76070375
93553,2019,F84053,Greengate Medical Centre,1,30.62224233
93553,2010,F84054,The Limehouse Practice,1,45.60156858
93553,2015,F84054,The Limehouse Practice,1,36.21076943
93553,2019,F84054,The Limehouse Practice,1,28.34961969
93553,2010,F84055,The Grove Road Surgery,1,41.94341204
93553,2015,F84055,The Grove Road Surgery,1,33.18259195
93553,2019,F84055,The Grove Road Surgery,1,26.63251449
93553,2010,F84060,Athena Medical Centre,1,45.93910696
93553,2015,F84060,Athena Medical Centre,1,36.63808688
93553,2019,F84060,Athena Medical Centre,1,32.29892496
93553,2010,F84062,The Chrisp Street Hth Ctr,1,54.20834032
93553,2015,F84062,The Chrisp Street Hth Ctr,1,49.96969208
93553,2019,F84062,The Chrisp Street Hth Ctr,1,36.96414568
93553,2010,F84063,The Dalston Practice,1,48.91756022
93553,2015,F84063,The Dalston Practice,1,36.65056091
93553,2019,F84063,The Dalston Practice,1,34.9958734
93553,2010,F84067,DEVONS ROAD PRACTICE,0,52.38720202
93553,2010,F84069,Well Street Surgery,1,49.29907912
93553,2015,F84069,Well Street Surgery,1,39.43118811
93553,2019,F84069,Well Street Surgery,1,35.07677985
93553,2010,F84070,Lathom Road Medical Centre,1,37.35684042
93553,2015,F84070,Lathom Road Medical Centre,1,30.60892127
93553,2019,F84070,Lathom Road Medical Centre,1,27.58862432
93553,2010,F84072,De Beauvoir Surgery,1,44.95193118
93553,2015,F84072,De Beauvoir Surgery,1,34.1053349
93553,2019,F84072,De Beauvoir Surgery,1,31.73442173
93553,2010,F84074,The Graham Practice,1,40.73746894
93553,2015,F84074,The Graham Practice,1,30.07418005
93553,2019,F84074,The Graham Practice,1,27.30837769
93553,2010,F84077,Dr Samuel and Dr Khan,1,41.46238684
93553,2015,F84077,Dr Samuel and Dr Khan,1,31.80014513
93553,2019,F84077,Dr Samuel and Dr Khan,1,28.3207893
93553,2010,F84079,The Wapping Group Practice,1,27.81004285
93553,2015,F84079,The Wapping Group Practice,1,20.40585473
93553,2019,F84079,The Wapping Group Practice,1,15.70284767
93553,2010,F84080,Fountayne Road Health Centre,1,42.46817559
93553,2015,F84080,Fountayne Road Health Centre,1,33.31748575
93553,2019,F84080,Fountayne Road Health Centre,1,30.88227361
93553,2010,F84081,The Spitalfields Practice,1,47.20607109
93553,2015,F84081,The Spitalfields Practice,1,35.99023074
93553,2019,F84081,The Spitalfields Practice,1,29.25184564
93553,2010,F84083,Bethnal Green Health Ctr.,1,47.86294148
93553,2015,F84083,Bethnal Green Health Ctr.,1,38.85666205
93553,2019,F84083,Bethnal Green Health Ctr.,1,31.7815647
93553,2010,F84086,The Forest Practice,1,38.65096749
93553,2015,F84086,The Forest Practice,1,30.28677563
93553,2019,F84086,The Forest Practice,1,27.60124982
93553,2010,F84087,Harford Health Centre,1,52.15620353
93553,2015,F84087,Harford Health Centre,1,39.71382748
93553,2019,F84087,Harford Health Centre,1,33.31012459
93553,2010,F84088,Plashet Road Medical Centre,1,42.85307344
93553,2015,F84088,Plashet Road Medical Centre,1,31.9003013
93553,2019,F84088,Plashet Road Medical Centre,1,28.47298004
93553,2010,F84089,Manor Park Medical Centre,0,45.05941079
93553,2015,F84089,Manor Park Medical Centre,0,34.67981894
93553,2010,F84091,The Surgery - Dr A Arshad,0,42.17109972
93553,2015,F84091,The Surgery - Dr A Arshad,0,29.32828736
93553,2010,F84092,Glen Road Medical Centre,1,43.75405384
93553,2015,F84092,Glen Road Medical Centre,1,33.69102373
93553,2019,F84092,Glen Road Medical Centre,1,31.50351364
93553,2010,F84093,Tollgate Medical Centre,1,38.00204901
93553,2015,F84093,Tollgate Medical Centre,1,31.9001346
93553,2019,F84093,Tollgate Medical Centre,1,29.73432049
93553,2010,F84096,The Lawson Practice,1,49.69203583
93553,2015,F84096,The Lawson Practice,1,36.08797269
93553,2019,F84096,The Lawson Practice,1,34.46281053
93553,2010,F84097,Claremont Clinic,1,41.04455451
93553,2015,F84097,Claremont Clinic,1,30.46305255
93553,2019,F84097,Claremont Clinic,1,28.72819429
93553,2010,F84105,The Lea Surgery,1,48.15944166
93553,2015,F84105,The Lea Surgery,1,41.84855027
93553,2019,F84105,The Lea Surgery,1,37.1990865
93553,2010,F84111,Abbey Road Medical Practice,1,46.14862912
93553,2015,F84111,Abbey Road Medical Practice,1,35.40163369
93553,2019,F84111,Abbey Road Medical Practice,1,30.13015277
93553,2010,F84114,City Wellbeing Practice,1,49.38919898
93553,2015,F84114,City Wellbeing Practice,1,36.43358483
93553,2019,F84114,City Wellbeing Practice,1,28.47966682
93553,2010,F84115,The Statham Grove Surgery,1,37.02889121
93553,2015,F84115,The Statham Grove Surgery,1,26.87072765
93553,2019,F84115,The Statham Grove Surgery,1,25.56141603
93553,2010,F84117,Queensbridge Group Practice,1,47.59780919
93553,2015,F84117,Queensbridge Group Practice,1,36.23244519
93553,2019,F84117,Queensbridge Group Practice,1,33.14704243
93553,2010,F84118,Merchant Street Practice,1,50.33681241
93553,2015,F84118,Merchant Street Practice,1,39.54677643
93553,2019,F84118,Merchant Street Practice,1,30.2007466
93553,2010,F84119,The Heron Practice,1,44.41178256
93553,2015,F84119,The Heron Practice,1,37.37337783
93553,2019,F84119,The Heron Practice,1,35.03143235
93553,2010,F84121,E12 Health,1,45.37535192
93553,2015,F84121,E12 Health,1,34.10797221
93553,2019,F84121,E12 Health,1,29.73013048
93553,2010,F84122,Xx Place Health Centre,1,48.86591721
93553,2015,F84122,Xx Place Health Centre,1,40.17121853
93553,2019,F84122,Xx Place Health Centre,1,31.92278903
93553,2010,F84123,The Globe Town Surgery,1,41.00773183
93553,2015,F84123,The Globe Town Surgery,1,34.91910237
93553,2019,F84123,The Globe Town Surgery,1,28.37000232
93553,2010,F84124,The Project Surgery,1,42.65081109
93553,2015,F84124,The Project Surgery,1,34.4957216
93553,2019,F84124,The Project Surgery,1,30.30496467
93553,2010,F84601,Elsdale Street Surgery,1,48.65981274
93553,2015,F84601,Elsdale Street Surgery,1,41.0089189
93553,2019,F84601,Elsdale Street Surgery,1,36.34277404
93553,2010,F84619,The Riverside Practice,1,45.36810561
93553,2015,F84619,The Riverside Practice,1,38.66271549
93553,2019,F84619,The Riverside Practice,1,34.14792103
93553,2010,F84620,The Wick Health Centre,1,51.75368023
93553,2015,F84620,The Wick Health Centre,1,46.18531691
93553,2019,F84620,The Wick Health Centre,1,40.38823419
93553,2010,F84621,Sandringham Practice,1,49.66051776
93553,2015,F84621,Sandringham Practice,1,37.48483113
93553,2019,F84621,Sandringham Practice,1,35.47591825
93553,2010,F84624,Abney House Medical Centre,0,39.60325513
93553,2015,F84624,Abney House Medical Centre,0,29.88076392
93553,2019,F84624,Abney House Medical Centre,0,27.59386657
93553,2010,F84631,Lord Lister Health Centre,0,39.70462163
93553,2015,F84631,Lord Lister Health Centre,0,30.80043977
93553,2019,F84631,Lord Lister Health Centre,0,27.968713
93553,2010,F84632,The Greenhouse Walk-In,1,47.64698545
93553,2015,F84632,The Greenhouse Walk-In,1,41.09712121
93553,2019,F84632,The Greenhouse Walk-In,1,35.97813796
93553,2010,F84635,Shoreditch Park Surgery,1,49.26954146
93553,2015,F84635,Shoreditch Park Surgery,1,33.71878409
93553,2019,F84635,Shoreditch Park Surgery,1,31.92701513
93553,2010,F84636,The Surgery (Barretts Grove),1,44.70107323
93553,2015,F84636,The Surgery (Barretts Grove),1,35.86681988
93553,2019,F84636,The Surgery (Barretts Grove),1,31.45388035
93553,2010,F84640,The Neaman Practice,1,15.55204931
93553,2015,F84640,The Neaman Practice,1,17.58949709
93553,2019,F84640,The Neaman Practice,1,15.76660815
93553,2010,F84641,Birchdale Road Medical Centre,1,41.06892581
93553,2015,F84641,Birchdale Road Medical Centre,1,30.66504629
93553,2019,F84641,Birchdale Road Medical Centre,1,28.66962644
93553,2010,F84642,Lucas Avenue Practice,1,41.40771046
93553,2015,F84642,Lucas Avenue Practice,1,30.7399474
93553,2019,F84642,Lucas Avenue Practice,1,27.93856602
93553,2010,F84647,Roserton Street Surgery,1,36.16544328
93553,2015,F84647,Roserton Street Surgery,1,24.50766928
93553,2019,F84647,Roserton Street Surgery,1,19.45966639
93553,2010,F84653,The Surgery (Patel),0,44.47184316
93553,2010,F84654,Roding Practice,0,48.17686948
93553,2010,F84656,Docklands Medical Centre,1,29.15645029
93553,2015,F84656,Docklands Medical Centre,1,20.56903414
93553,2019,F84656,Docklands Medical Centre,1,16.07278582
93553,2010,F84657,Cumberland Medical Centre,1,48.11895851
93553,2015,F84657,Cumberland Medical Centre,1,37.07228427
93553,2019,F84657,Cumberland Medical Centre,1,35.23996769
93553,2010,F84658,Sangam Practice,1,41.64523156
93553,2015,F84658,Sangam Practice,1,33.55681323
93553,2019,F84658,Sangam Practice,1,28.14366271
93553,2015,F84659,The Tower Of London Surgery,0,10.479
93553,2010,F84660,Dr Cm Patel's Surgery,1,40.47372328
93553,2015,F84660,Dr Cm Patel's Surgery,1,29.83225568
93553,2019,F84660,Dr Cm Patel's Surgery,1,27.35234071
93553,2010,F84661,West Ham Medical Practice,0,40.38955065
93553,2015,F84661,West Ham Medical Practice,0,30.22474629
93553,2019,F84661,West Ham Medical Practice,0,26.84917117
93553,2010,F84666,The Ruiz Medical Practice,1,52.88822417
93553,2015,F84666,The Ruiz Medical Practice,1,37.99931576
93553,2019,F84666,The Ruiz Medical Practice,1,33.15813645
93553,2010,F84668,The Clapton Surgery,1,44.88500314
93553,2015,F84668,The Clapton Surgery,1,35.87831688
93553,2019,F84668,The Clapton Surgery,1,32.704049
93553,2010,F84669,Newham Medical Centre,1,43.30205948
93553,2015,F84669,Newham Medical Centre,1,31.6641932
93553,2019,F84669,Newham Medical Centre,1,28.71188798
93553,2010,F84670,Westbury Road Medical Practice,1,43.72417688
93553,2015,F84670,Westbury Road Medical Practice,1,32.49017485
93553,2019,F84670,Westbury Road Medical Practice,1,29.96562998
93553,2010,F84671,Katherine Road Medical Centre,0,40.11632451
93553,2015,F84671,Katherine Road Medical Centre,0,29.00667221
93553,2010,F84672,First 4 Health Group - E7 Health,1,41.78206236
93553,2015,F84672,First 4 Health Group - E7 Health,1,31.36318581
93553,2019,F84672,First 4 Health Group - E7 Health,1,27.19155425
93553,2010,F84673,Esk Road Medical Centre,0,42.34079051
93553,2015,F84673,Esk Road Medical Centre,0,33.88300785
93553,2019,F84673,Esk Road Medical Centre,0,31.34639526
93553,2010,F84676,The Stroudley Wlk Hth Ctr,1,50.91642246
93553,2015,F84676,The Stroudley Wlk Hth Ctr,1,40.1468062
93553,2019,F84676,The Stroudley Wlk Hth Ctr,1,31.41318532
93553,2010,F84677,East End Medical Centre,1,40.79028711
93553,2015,F84677,East End Medical Centre,1,30.63220018
93553,2019,F84677,East End Medical Centre,1,28.08005415
93553,2010,F84679,Upper Road Medical Centre,0,43.89480932
93553,2015,F84679,Upper Road Medical Centre,0,35.38333343
93553,2010,F84681,Balaam Street Practice,1,45.96636092
93553,2015,F84681,Balaam Street Practice,1,36.98339874
93553,2019,F84681,Balaam Street Practice,1,32.96025004
93553,2010,F84682,East One Health,0,48.46999042
93553,2015,F84682,East One Health,0,38.26090937
93553,2019,F84682,East One Health,0,29.41762192
93553,2010,F84685,The Elm Practice,1,41.28142485
93553,2015,F84685,The Elm Practice,1,31.1766611
93553,2019,F84685,The Elm Practice,1,29.31061753
93553,2010,F84686,The Surgery (Cranwich Road),1,43.60108926
93553,2015,F84686,The Surgery (Cranwich Road),1,31.07316805
93553,2019,F84686,The Surgery (Cranwich Road),1,29.3017103
93553,2010,F84692,The Hoxton Surgery,1,48.38641445
93553,2015,F84692,The Hoxton Surgery,1,33.01531562
93553,2019,F84692,The Hoxton Surgery,1,30.8872464
93553,2010,F84694,The Surgery (Brooke Road),1,43.32558923
93553,2015,F84694,The Surgery (Brooke Road),1,32.46105595
93553,2019,F84694,The Surgery (Brooke Road),1,29.41721347
93553,2010,F84696,Tredegar Practice,1,42.72992852
93553,2015,F84696,Tredegar Practice,1,34.91980495
93553,2019,F84696,Tredegar Practice,1,27.79373567
93553,2010,F84698,Aberfeldy Practice,1,51.39288566
93553,2015,F84698,Aberfeldy Practice,1,42.31526032
93553,2019,F84698,Aberfeldy Practice,1,32.76749848
93553,2010,F84699,Stratford Medical Centre,0,40.43873555
93553,2010,F84700,Dmc Healthcare 1,0,42.10384447
93553,2015,F84700,Dmc Healthcare 1,0,32.87449384
93553,2010,F84702,All Saints Practice,0,47.75091381
93553,2015,F84702,All Saints Practice,0,40.60179557
93553,2010,F84706,Dr Sks Swedan,0,39.70113079
93553,2015,F84706,Dr Sks Swedan,0,30.92390612
93553,2019,F84706,Dr Sks Swedan,0,28.34700975
93553,2010,F84707,St Lukes  Health Centre - Psu,0,48.99004254
93553,2010,F84708,Dr T Lwin,0,45.54624461
93553,2015,F84708,Dr T Lwin,0,38.27390533
93553,2019,F84708,Dr T Lwin,0,35.681
93553,2010,F84710,Island Health,1,31.95529915
93553,2015,F84710,Island Health,1,22.77026834
93553,2019,F84710,Island Health,1,17.92926404
93553,2010,F84711,Rosewood Practice,1,44.9374177
93553,2015,F84711,Rosewood Practice,1,34.79990162
93553,2019,F84711,Rosewood Practice,1,31.93028458
93553,2010,F84713,East Ham Medical Centre,0,33.78531228
93553,2015,F84713,East Ham Medical Centre,0,29.7344348
93553,2010,F84714,St.Paul's Way Medical Ctr,1,53.23392133
93553,2015,F84714,St.Paul's Way Medical Ctr,1,44.67849842
93553,2019,F84714,St.Paul's Way Medical Ctr,1,31.85366183
93553,2010,F84716,The Allerton Road Surgery,1,43.18363261
93553,2015,F84716,The Allerton Road Surgery,1,30.62335539
93553,2019,F84716,The Allerton Road Surgery,1,28.63978544
93553,2010,F84717,Royal Docks Medical Practice,1,40.85106097
93553,2015,F84717,Royal Docks Medical Practice,1,29.97282634
93553,2019,F84717,Royal Docks Medical Practice,1,28.50206247
93553,2010,F84718,The Blithehale Med.Ctr.,1,47.5157394
93553,2015,F84718,The Blithehale Med.Ctr.,1,38.02200441
93553,2019,F84718,The Blithehale Med.Ctr.,1,30.80753018
93553,2010,F84719,Latimer Health Centre,1,50.18607939
93553,2015,F84719,Latimer Health Centre,1,41.38095195
93553,2019,F84719,Latimer Health Centre,1,36.26633655
93553,2010,F84720,Healy Medical Centre,1,45.5264796
93553,2015,F84720,Healy Medical Centre,1,38.41165444
93553,2019,F84720,Healy Medical Centre,1,34.63704853
93553,2010,F84724,Woodgrange Medical Practice,1,42.11453728
93553,2015,F84724,Woodgrange Medical Practice,1,32.71442447
93553,2019,F84724,Woodgrange Medical Practice,1,30.47965254
93553,2010,F84727,Prime Medical Centre,0,41.97603838
93553,2015,F84727,Prime Medical Centre,0,33.17554344
93553,2010,F84729,The Manor Park Practice,1,46.05682219
93553,2015,F84729,The Manor Park Practice,1,35.81199475
93553,2019,F84729,The Manor Park Practice,1,30.63874337
93553,2010,F84730,Dr Pcl Knight,1,41.88527838
93553,2015,F84730,Dr Pcl Knight,1,32.16854193
93553,2019,F84730,Dr Pcl Knight,1,28.6573059
93553,2010,F84731,St. Katherine's Dock Practice,1,22.15908596
93553,2015,F84731,St. Katherine's Dock Practice,1,13.76672598
93553,2019,F84731,St. Katherine's Dock Practice,1,11.2971406
93553,2010,F84733,Health E1,1,49.25232725
93553,2015,F84733,Health E1,1,41.13153948
93553,2019,F84733,Health E1,1,33.85456023
93553,2010,F84734,Boleyn Road Practice,0,41.59299531
93553,2015,F84734,Boleyn Road Practice,0,30.76297009
93553,2019,F84734,Boleyn Road Practice,0,28.3902527
93553,2010,F84735,The Azad Practice,1,40.92476835
93553,2015,F84735,The Azad Practice,1,31.94440766
93553,2019,F84735,The Azad Practice,1,28.50214349
93553,2010,F84736,Psu Church Road,0,44.94691988
93553,2010,F84739,E12 Medical Centre,1,36.07304339
93553,2015,F84739,E12 Medical Centre,1,28.41037002
93553,2019,F84739,E12 Medical Centre,1,25.50466313
93553,2010,F84740,Newham Transitional Practice,1,43.98586439
93553,2015,F84740,Newham Transitional Practice,1,33.44202633
93553,2019,F84740,Newham Transitional Practice,1,29.70735403
93553,2010,F84741,Dr T Krishnamurthy,1,42.01603019
93553,2015,F84741,Dr T Krishnamurthy,1,30.88997109
93553,2019,F84741,Dr T Krishnamurthy,1,28.11633919
93553,2010,F84742,The Summitt Practice,1,42.40810963
93553,2015,F84742,The Summitt Practice,1,31.2878957
93553,2019,F84742,The Summitt Practice,1,28.36934533
93553,2010,F84747,The Barkantine Practice,1,31.39766334
93553,2015,F84747,The Barkantine Practice,1,21.97595548
93553,2019,F84747,The Barkantine Practice,1,17.56104256
93553,2010,F84749,Carpenters Practice,1,45.81508807
93553,2015,F84749,Carpenters Practice,1,35.10499329
93553,2019,F84749,Carpenters Practice,1,30.14852096
93553,2010,F85002,Forest Rd Group Practice,1,34.25224747
93553,2015,F85002,Forest Rd Group Practice,1,36.18694468
93553,2019,F85002,Forest Rd Group Practice,1,34.42875816
93553,2010,F85003,Riley House Surgery,0,33.59965112
93553,2015,F85003,Riley House Surgery,0,37.02246191
93553,2019,F85003,Riley House Surgery,0,34.77881306
93553,2010,F85004,Eagle House Surgery,1,32.56639885
93553,2015,F85004,Eagle House Surgery,1,34.66564629
93553,2019,F85004,Eagle House Surgery,1,33.26813739
93553,2010,F85006,QUEENSWOOD PRACTICE,0,27.11968382
93553,2010,F85007,Lawrence House Surgery,1,41.58254729
93553,2015,F85007,Lawrence House Surgery,1,40.54688568
93553,2019,F85007,Lawrence House Surgery,1,35.69703782
93553,2010,F85008,Staunton Group Practice,1,38.99466307
93553,2015,F85008,Staunton Group Practice,1,33.47237811
93553,2019,F85008,Staunton Group Practice,1,30.4933372
93553,2010,F85009,Riverside Practice,0,12.78373476
93553,2010,F85010,Keats Surgery,1,31.845885
93553,2015,F85010,Keats Surgery,1,33.48141678
93553,2019,F85010,Keats Surgery,1,30.25287659
93553,2010,F85011,Bowes Medical Centre,0,23.28656608
93553,2015,F85011,Bowes Medical Centre,0,20.49610011
93553,2010,F85012,THE GREENS MEDICAL PRACTICE,0,33.3421055
93553,2010,F85013,Tynemouth Medical Practice,1,45.87400111
93553,2015,F85013,Tynemouth Medical Practice,1,42.68028282
93553,2019,F85013,Tynemouth Medical Practice,1,38.45923485
93553,2010,F85014,Highgate Group Practice,1,17.45005275
93553,2015,F85014,Highgate Group Practice,1,14.14795262
93553,2019,F85014,Highgate Group Practice,1,14.15166785
93553,2010,F85015,Dover House Surgery,0,37.94447879
93553,2015,F85015,Dover House Surgery,0,38.42493397
93553,2010,F85016,Cockfosters Medical Ctre,1,12.97371107
93553,2015,F85016,Cockfosters Medical Ctre,1,12.21617149
93553,2019,F85016,Cockfosters Medical Ctre,1,12.59618141
93553,2010,F85017,Charlton House Medical Centre,1,47.48425791
93553,2015,F85017,Charlton House Medical Centre,1,44.23171538
93553,2019,F85017,Charlton House Medical Centre,1,38.8623864
93553,2010,F85018,TURNPIKE LANE (EL KINANI),0,39.82317353
93553,2010,F85019,Morris House Group Practice,1,45.96244006
93553,2015,F85019,Morris House Group Practice,1,43.59869091
93553,2019,F85019,Morris House Group Practice,1,40.73923137
93553,2010,F85020,The Woodberry Practice,1,16.58927312
93553,2015,F85020,The Woodberry Practice,1,14.95405827
93553,2019,F85020,The Woodberry Practice,1,14.81047297
93553,2010,F85022,Tottenham Lane Surgery,0,34.92089268
93553,2010,F85023,The Ordnance Unity Centre For Health,1,32.29374835
93553,2015,F85023,The Ordnance Unity Centre For Health,1,36.15545693
93553,2019,F85023,The Ordnance Unity Centre For Health,1,33.65411397
93553,2010,F85024,Dean House Surgery,0,32.73314444
93553,2015,F85024,Dean House Surgery,0,34.74437135
93553,2019,F85024,Dean House Surgery,0,33.01691381
93553,2010,F85025,White Lodge Medical Practice,1,17.61079597
93553,2015,F85025,White Lodge Medical Practice,1,18.41857584
93553,2019,F85025,White Lodge Medical Practice,1,18.21297867
93553,2010,F85026,Park Road Surgery,0,25.41705215
93553,2015,F85026,Park Road Surgery,0,20.29080532
93553,2010,F85027,Carlton House Surgery,0,17.89275996
93553,2015,F85027,Carlton House Surgery,0,18.72374241
93553,2019,F85027,Carlton House Surgery,0,19.25496524
93553,2010,F85028,Bruce Grove Primary Health Care Ctr,1,48.20533848
93553,2015,F85028,Bruce Grove Primary Health Care Ctr,1,44.61979813
93553,2019,F85028,Bruce Grove Primary Health Care Ctr,1,39.20556395
93553,2010,F85029,Abernethy House Surgery,1,16.62083053
93553,2015,F85029,Abernethy House Surgery,1,17.55519464
93553,2019,F85029,Abernethy House Surgery,1,17.4304916
93553,2010,F85030,Somerset Gardens Family Health Centre,1,48.53614398
93553,2015,F85030,Somerset Gardens Family Health Centre,1,46.68619763
93553,2019,F85030,Somerset Gardens Family Health Centre,1,40.85766913
93553,2010,F85031,Westbury Medical Centre,1,40.83361579
93553,2015,F85031,Westbury Medical Centre,1,34.75523312
93553,2019,F85031,Westbury Medical Centre,1,32.82696992
93553,2010,F85032,Southgate,1,16.26806334
93553,2015,F85032,Southgate,1,14.94300412
93553,2019,F85032,Southgate,1,14.60424136
93553,2010,F85033,Winchmore Hill Practice,1,12.73698467
93553,2015,F85033,Winchmore Hill Practice,1,12.3897316
93553,2019,F85033,Winchmore Hill Practice,1,12.0305377
93553,2010,F85034,Arcadian Gardens Surgery,1,33.07466703
93553,2015,F85034,Arcadian Gardens Surgery,1,27.51837678
93553,2019,F85034,Arcadian Gardens Surgery,1,25.6618251
93553,2010,F85035,Highlands Practice,1,12.29769505
93553,2015,F85035,Highlands Practice,1,12.47915421
93553,2019,F85035,Highlands Practice,1,12.04280509
93553,2010,F85036,Willow House Surgery,0,18.0945482
93553,2015,F85036,Willow House Surgery,0,22.28157555
93553,2019,F85036,Willow House Surgery,0,21.21335591
93553,2010,F85037,Jaina House Surgery,0,12.86899757
93553,2010,F85039,Rainbow Practice,1,37.72632728
93553,2015,F85039,Rainbow Practice,1,39.52446047
93553,2019,F85039,Rainbow Practice,1,36.37470152
93553,2010,F85043,Boundary Court Surgery,1,41.98749171
93553,2015,F85043,Boundary Court Surgery,1,43.47426496
93553,2019,F85043,Boundary Court Surgery,1,38.62486694
93553,2010,F85044,The Bounces Road Surgery,1,35.83622968
93553,2015,F85044,The Bounces Road Surgery,1,36.65407
93553,2019,F85044,The Bounces Road Surgery,1,34.57374886
93553,2010,F85045,Queens Avenue Practice,0,18.63524661
93553,2015,F85045,Queens Avenue Practice,0,13.70599222
93553,2019,F85045,Queens Avenue Practice,0,12.59516269
